t(C)	RH(%)	d(g/kga)	h(kJ/kga)
-20	54	0.34	-19.28
-20	55	0.35	-19.26
-20	56	0.36	-19.24
-20	57	0.36	-19.23
-20	58	0.37	-19.21
-20	59	0.37	-19.2
-20	60	0.38	-19.18
-20	61	0.39	-19.17
-20	62	0.39	-19.15
-20	63	0.4	-19.14
-20	64	0.41	-19.12
-20	65	0.41	-19.1
-20	66	0.42	-19.09
-20	67	0.42	-19.07
-20	68	0.43	-19.06
-20	69	0.44	-19.04
-20	70	0.44	-19.03
-20	71	0.45	-19.01
-20	72	0.46	-18.99
-20	73	0.46	-18.98
-20	74	0.47	-18.96
-20	75	0.48	-18.95
-20	76	0.48	-18.93
-20	77	0.49	-18.92
-20	78	0.49	-18.9
-20	79	0.5	-18.89
-20	80	0.51	-18.87
-20	81	0.51	-18.85
-20	82	0.52	-18.84
-20	83	0.53	-18.82
-20	84	0.53	-18.81
-20	85	0.54	-18.79
-20	86	0.55	-18.78
-20	87	0.55	-18.76
-20	88	0.56	-18.74
-20	89	0.56	-18.73
-20	90	0.57	-18.71
-20	91	0.58	-18.7
-20	92	0.58	-18.68
-20	93	0.59	-18.67
-20	94	0.6	-18.65
-20	95	0.6	-18.64
-20	96	0.61	-18.62
-20	97	0.62	-18.6
-20	98	0.62	-18.59
-20	99	0.63	-18.57
-20	100	0.63	-18.56
-19	0	0	-19.11
-19	1	0.01	-19.1
-19	2	0.01	-19.08
-19	3	0.02	-19.06
-19	4	0.03	-19.05
-19	5	0.03	-19.03
-19	6	0.04	-19.01
-19	7	0.05	-18.99
-19	8	0.06	-18.98
-19	9	0.06	-18.96
-19	10	0.07	-18.94
-19	11	0.08	-18.92
-19	12	0.08	-18.91
-19	13	0.09	-18.89
-19	14	0.1	-18.87
-19	15	0.1	-18.86
-19	16	0.11	-18.84
-19	17	0.12	-18.82
-19	18	0.13	-18.8
-19	19	0.13	-18.79
-19	20	0.14	-18.77
-19	21	0.15	-18.75
-19	22	0.15	-18.74
-19	23	0.16	-18.72
-19	24	0.17	-18.7
-19	25	0.17	-18.68
-19	26	0.18	-18.67
-19	27	0.19	-18.65
-19	28	0.2	-18.63
-19	29	0.2	-18.62
-19	30	0.21	-18.6
-19	31	0.22	-18.58
-19	32	0.22	-18.56
-19	33	0.23	-18.55
-19	34	0.24	-18.53
-19	35	0.24	-18.51
-19	36	0.25	-18.49
-19	37	0.26	-18.48
-19	38	0.27	-18.46
-19	39	0.27	-18.44
-19	40	0.28	-18.43
-19	41	0.29	-18.41
-19	42	0.29	-18.39
-19	43	0.3	-18.37
-19	44	0.31	-18.36
-19	45	0.31	-18.34
-19	46	0.32	-18.32
-19	47	0.33	-18.31
-19	48	0.33	-18.29
-19	49	0.34	-18.27
-19	50	0.35	-18.25
-19	51	0.36	-18.24
-19	52	0.36	-18.22
-19	53	0.37	-18.2
-19	54	0.38	-18.18
-19	55	0.38	-18.17
-19	56	0.39	-18.15
-19	57	0.4	-18.13
-19	58	0.4	-18.12
-19	59	0.41	-18.1
-19	60	0.42	-18.08
-19	61	0.43	-18.06
-19	62	0.43	-18.05
-19	63	0.44	-18.03
-19	64	0.45	-18.01
-19	65	0.45	-18
-19	66	0.46	-17.98
-19	67	0.47	-17.96
-19	68	0.47	-17.94
-19	69	0.48	-17.93
-19	70	0.49	-17.91
-19	71	0.5	-17.89
-19	72	0.5	-17.87
-19	73	0.51	-17.86
-19	74	0.52	-17.84
-19	75	0.52	-17.82
-19	76	0.53	-17.81
-19	77	0.54	-17.79
-19	78	0.54	-17.77
-19	79	0.55	-17.75
-19	80	0.56	-17.74
-19	81	0.57	-17.72
-19	82	0.57	-17.7
-19	83	0.58	-17.69
-19	84	0.59	-17.67
-19	85	0.59	-17.65
-19	86	0.6	-17.63
-19	87	0.61	-17.62
-19	88	0.61	-17.6
-19	89	0.62	-17.58
-19	90	0.63	-17.56
-19	91	0.64	-17.55
-19	92	0.64	-17.53
-19	93	0.65	-17.51
-19	94	0.66	-17.5
-19	95	0.66	-17.48
-19	96	0.67	-17.46
-19	97	0.68	-17.44
-19	98	0.68	-17.43
-19	99	0.69	-17.41
-19	100	0.7	-17.39
-18	0	0	-18.11
-18	1	0.01	-18.09
-18	2	0.02	-18.07
-18	3	0.02	-18.05
-18	4	0.03	-18.03
-18	5	0.04	-18.01
-18	6	0.05	-17.99
-18	7	0.05	-17.98
-18	8	0.06	-17.96
-18	9	0.07	-17.94
-18	10	0.08	-17.92
-18	11	0.08	-17.9
-18	12	0.09	-17.88
-18	13	0.1	-17.86
-18	14	0.11	-17.84
-18	15	0.12	-17.82
-18	16	0.12	-17.81
-18	17	0.13	-17.79
-18	18	0.14	-17.77
-18	19	0.15	-17.75
-18	20	0.15	-17.73
-18	21	0.16	-17.71
-18	22	0.17	-17.69
-18	23	0.18	-17.67
-18	24	0.18	-17.65
-18	25	0.19	-17.63
-18	26	0.2	-17.62
-18	27	0.21	-17.6
-18	28	0.21	-17.58
-18	29	0.22	-17.56
-18	30	0.23	-17.54
-18	31	0.24	-17.52
-18	32	0.25	-17.5
-18	33	0.25	-17.48
-18	34	0.26	-17.46
-18	35	0.27	-17.45
-18	36	0.28	-17.43
-18	37	0.28	-17.41
-18	38	0.29	-17.39
-18	39	0.3	-17.37
-18	40	0.31	-17.35
-18	41	0.31	-17.33
-18	42	0.32	-17.31
-18	43	0.33	-17.29
-18	44	0.34	-17.28
-18	45	0.35	-17.26
-18	46	0.35	-17.24
-18	47	0.36	-17.22
-18	48	0.37	-17.2
-18	49	0.38	-17.18
-18	50	0.38	-17.16
-18	51	0.39	-17.14
-18	52	0.4	-17.12
-18	53	0.41	-17.1
-18	54	0.41	-17.09
-18	55	0.42	-17.07
-18	56	0.43	-17.05
-18	57	0.44	-17.03
-18	58	0.45	-17.01
-18	59	0.45	-16.99
-18	60	0.46	-16.97
-18	61	0.47	-16.95
-18	62	0.48	-16.93
-18	63	0.48	-16.92
-18	64	0.49	-16.9
-18	65	0.5	-16.88
-18	66	0.51	-16.86
-18	67	0.51	-16.84
-18	68	0.52	-16.82
-18	69	0.53	-16.8
-18	70	0.54	-16.78
-18	71	0.54	-16.76
-18	72	0.55	-16.74
-18	73	0.56	-16.73
-18	74	0.57	-16.71
-18	75	0.58	-16.69
-18	76	0.58	-16.67
-18	77	0.59	-16.65
-18	78	0.6	-16.63
-18	79	0.61	-16.61
-18	80	0.61	-16.59
-18	81	0.62	-16.57
-18	82	0.63	-16.55
-18	83	0.64	-16.54
-18	84	0.64	-16.52
-18	85	0.65	-16.5
-18	86	0.66	-16.48
-18	87	0.67	-16.46
-18	88	0.68	-16.44
-18	89	0.68	-16.42
-18	90	0.69	-16.4
-18	91	0.7	-16.38
-18	92	0.71	-16.37
-18	93	0.71	-16.35
-18	94	0.72	-16.33
-18	95	0.73	-16.31
-18	96	0.74	-16.29
-18	97	0.74	-16.27
-18	98	0.75	-16.25
-18	99	0.76	-16.23
-18	100	0.77	-16.21
-17	0	0	-17.1
-17	1	0.01	-17.08
-17	2	0.02	-17.06
-17	3	0.03	-17.04
-17	4	0.03	-17.02
-17	5	0.04	-17
-17	6	0.05	-16.98
-17	7	0.06	-16.96
-17	8	0.07	-16.94
-17	9	0.08	-16.91
-17	10	0.08	-16.89
-17	11	0.09	-16.87
-17	12	0.1	-16.85
-17	13	0.11	-16.83
-17	14	0.12	-16.81
-17	15	0.13	-16.79
-17	16	0.13	-16.77
-17	17	0.14	-16.75
-17	18	0.15	-16.73
-17	19	0.16	-16.71
-17	20	0.17	-16.69
-17	21	0.18	-16.67
-17	22	0.19	-16.64
-17	23	0.19	-16.62
-17	24	0.2	-16.6
-17	25	0.21	-16.58
-17	26	0.22	-16.56
-17	27	0.23	-16.54
-17	28	0.24	-16.52
-17	29	0.24	-16.5
-17	30	0.25	-16.48
-17	31	0.26	-16.46
-17	32	0.27	-16.44
-17	33	0.28	-16.42
-17	34	0.29	-16.39
-17	35	0.29	-16.37
-17	36	0.3	-16.35
-17	37	0.31	-16.33
-17	38	0.32	-16.31
-17	39	0.33	-16.29
-17	40	0.34	-16.27
-17	41	0.35	-16.25
-17	42	0.35	-16.23
-17	43	0.36	-16.21
-17	44	0.37	-16.19
-17	45	0.38	-16.17
-17	46	0.39	-16.14
-17	47	0.4	-16.12
-17	48	0.4	-16.1
-17	49	0.41	-16.08
-17	50	0.42	-16.06
-17	51	0.43	-16.04
-17	52	0.44	-16.02
-17	53	0.45	-16
-17	54	0.46	-15.98
-17	55	0.46	-15.96
-17	56	0.47	-15.94
-17	57	0.48	-15.92
-17	58	0.49	-15.89
-17	59	0.5	-15.87
-17	60	0.51	-15.85
-17	61	0.51	-15.83
-17	62	0.52	-15.81
-17	63	0.53	-15.79
-17	64	0.54	-15.77
-17	65	0.55	-15.75
-17	66	0.56	-15.73
-17	67	0.56	-15.71
-17	68	0.57	-15.69
-17	69	0.58	-15.67
-17	70	0.59	-15.64
-17	71	0.6	-15.62
-17	72	0.61	-15.6
-17	73	0.62	-15.58
-17	74	0.62	-15.56
-17	75	0.63	-15.54
-17	76	0.64	-15.52
-17	77	0.65	-15.5
-17	78	0.66	-15.48
-17	79	0.67	-15.46
-17	80	0.67	-15.44
-17	81	0.68	-15.42
-17	82	0.69	-15.39
-17	83	0.7	-15.37
-17	84	0.71	-15.35
-17	85	0.72	-15.33
-17	86	0.73	-15.31
-17	87	0.73	-15.29
-17	88	0.74	-15.27
-17	89	0.75	-15.25
-17	90	0.76	-15.23
-17	91	0.77	-15.21
-17	92	0.78	-15.19
-17	93	0.78	-15.16
-17	94	0.79	-15.14
-17	95	0.8	-15.12
-17	96	0.81	-15.1
-17	97	0.82	-15.08
-17	98	0.83	-15.06
-17	99	0.84	-15.04
-17	100	0.84	-15.02
-16	0	0	-16.1
-16	1	0.01	-16.07
-16	2	0.02	-16.05
-16	3	0.03	-16.03
-16	4	0.04	-16
-16	5	0.05	-15.98
-16	6	0.06	-15.96
-16	7	0.06	-15.94
-16	8	0.07	-15.91
-16	9	0.08	-15.89
-16	10	0.09	-15.87
-16	11	0.1	-15.84
-16	12	0.11	-15.82
-16	13	0.12	-15.8
-16	14	0.13	-15.78
-16	15	0.14	-15.75
-16	16	0.15	-15.73
-16	17	0.16	-15.71
-16	18	0.17	-15.68
-16	19	0.18	-15.66
-16	20	0.19	-15.64
-16	21	0.19	-15.62
-16	22	0.2	-15.59
-16	23	0.21	-15.57
-16	24	0.22	-15.55
-16	25	0.23	-15.52
-16	26	0.24	-15.5
-16	27	0.25	-15.48
-16	28	0.26	-15.46
-16	29	0.27	-15.43
-16	30	0.28	-15.41
-16	31	0.29	-15.39
-16	32	0.3	-15.36
-16	33	0.31	-15.34
-16	34	0.31	-15.32
-16	35	0.32	-15.3
-16	36	0.33	-15.27
-16	37	0.34	-15.25
-16	38	0.35	-15.23
-16	39	0.36	-15.2
-16	40	0.37	-15.18
-16	41	0.38	-15.16
-16	42	0.39	-15.14
-16	43	0.4	-15.11
-16	44	0.41	-15.09
-16	45	0.42	-15.07
-16	46	0.43	-15.04
-16	47	0.43	-15.02
-16	48	0.44	-15
-16	49	0.45	-14.98
-16	50	0.46	-14.95
-16	51	0.47	-14.93
-16	52	0.48	-14.91
-16	53	0.49	-14.88
-16	54	0.5	-14.86
-16	55	0.51	-14.84
-16	56	0.52	-14.82
-16	57	0.53	-14.79
-16	58	0.54	-14.77
-16	59	0.55	-14.75
-16	60	0.56	-14.72
-16	61	0.56	-14.7
-16	62	0.57	-14.68
-16	63	0.58	-14.65
-16	64	0.59	-14.63
-16	65	0.6	-14.61
-16	66	0.61	-14.59
-16	67	0.62	-14.56
-16	68	0.63	-14.54
-16	69	0.64	-14.52
-16	70	0.65	-14.49
-16	71	0.66	-14.47
-16	72	0.67	-14.45
-16	73	0.68	-14.43
-16	74	0.69	-14.4
-16	75	0.69	-14.38
-16	76	0.7	-14.36
-16	77	0.71	-14.33
-16	78	0.72	-14.31
-16	79	0.73	-14.29
-16	80	0.74	-14.27
-16	81	0.75	-14.24
-16	82	0.76	-14.22
-16	83	0.77	-14.2
-16	84	0.78	-14.17
-16	85	0.79	-14.15
-16	86	0.8	-14.13
-16	87	0.81	-14.1
-16	88	0.81	-14.08
-16	89	0.82	-14.06
-16	90	0.83	-14.04
-16	91	0.84	-14.01
-16	92	0.85	-13.99
-16	93	0.86	-13.97
-16	94	0.87	-13.94
-16	95	0.88	-13.92
-16	96	0.89	-13.9
-16	97	0.9	-13.88
-16	98	0.91	-13.85
-16	99	0.92	-13.83
-16	100	0.93	-13.81
-15	0	0	-15.09
-15	1	0.01	-15.06
-15	2	0.02	-15.04
-15	3	0.03	-15.01
-15	4	0.04	-14.99
-15	5	0.05	-14.96
-15	6	0.06	-14.94
-15	7	0.07	-14.91
-15	8	0.08	-14.89
-15	9	0.09	-14.86
-15	10	0.1	-14.84
-15	11	0.11	-14.81
-15	12	0.12	-14.79
-15	13	0.13	-14.76
-15	14	0.14	-14.74
-15	15	0.15	-14.71
-15	16	0.16	-14.69
-15	17	0.17	-14.66
-15	18	0.18	-14.64
-15	19	0.19	-14.61
-15	20	0.2	-14.59
-15	21	0.21	-14.56
-15	22	0.22	-14.54
-15	23	0.23	-14.51
-15	24	0.24	-14.49
-15	25	0.25	-14.46
-15	26	0.26	-14.44
-15	27	0.27	-14.41
-15	28	0.28	-14.39
-15	29	0.29	-14.36
-15	30	0.3	-14.34
-15	31	0.31	-14.31
-15	32	0.32	-14.29
-15	33	0.34	-14.26
-15	34	0.35	-14.24
-15	35	0.36	-14.21
-15	36	0.37	-14.19
-15	37	0.38	-14.16
-15	38	0.39	-14.14
-15	39	0.4	-14.11
-15	40	0.41	-14.09
-15	41	0.42	-14.06
-15	42	0.43	-14.04
-15	43	0.44	-14.01
-15	44	0.45	-13.99
-15	45	0.46	-13.96
-15	46	0.47	-13.93
-15	47	0.48	-13.91
-15	48	0.49	-13.88
-15	49	0.5	-13.86
-15	50	0.51	-13.83
-15	51	0.52	-13.81
-15	52	0.53	-13.78
-15	53	0.54	-13.76
-15	54	0.55	-13.73
-15	55	0.56	-13.71
-15	56	0.57	-13.68
-15	57	0.58	-13.66
-15	58	0.59	-13.63
-15	59	0.6	-13.61
-15	60	0.61	-13.58
-15	61	0.62	-13.56
-15	62	0.63	-13.53
-15	63	0.64	-13.51
-15	64	0.65	-13.48
-15	65	0.66	-13.46
-15	66	0.67	-13.43
-15	67	0.68	-13.41
-15	68	0.69	-13.38
-15	69	0.7	-13.36
-15	70	0.71	-13.33
-15	71	0.72	-13.31
-15	72	0.73	-13.28
-15	73	0.74	-13.26
-15	74	0.75	-13.23
-15	75	0.76	-13.21
-15	76	0.77	-13.18
-15	77	0.78	-13.16
-15	78	0.79	-13.13
-15	79	0.8	-13.11
-15	80	0.81	-13.08
-15	81	0.82	-13.05
-15	82	0.83	-13.03
-15	83	0.84	-13
-15	84	0.85	-12.98
-15	85	0.86	-12.95
-15	86	0.87	-12.93
-15	87	0.88	-12.9
-15	88	0.89	-12.88
-15	89	0.9	-12.85
-15	90	0.91	-12.83
-15	91	0.92	-12.8
-15	92	0.93	-12.78
-15	93	0.95	-12.75
-15	94	0.96	-12.73
-15	95	0.97	-12.7
-15	96	0.98	-12.68
-15	97	0.99	-12.65
-15	98	1	-12.63
-15	99	1.01	-12.6
-15	100	1.02	-12.58
-14	0	0	-14.08
-14	1	0.01	-14.06
-14	2	0.02	-14.03
-14	3	0.03	-14
-14	4	0.04	-13.97
-14	5	0.06	-13.95
-14	6	0.07	-13.92
-14	7	0.08	-13.89
-14	8	0.09	-13.86
-14	9	0.1	-13.84
-14	10	0.11	-13.81
-14	11	0.12	-13.78
-14	12	0.13	-13.75
-14	13	0.14	-13.73
-14	14	0.16	-13.7
-14	15	0.17	-13.67
-14	16	0.18	-13.64
-14	17	0.19	-13.62
-14	18	0.2	-13.59
-14	19	0.21	-13.56
-14	20	0.22	-13.53
-14	21	0.23	-13.51
-14	22	0.24	-13.48
-14	23	0.26	-13.45
-14	24	0.27	-13.42
-14	25	0.28	-13.4
-14	26	0.29	-13.37
-14	27	0.3	-13.34
-14	28	0.31	-13.31
-14	29	0.32	-13.29
-14	30	0.33	-13.26
-14	31	0.35	-13.23
-14	32	0.36	-13.2
-14	33	0.37	-13.17
-14	34	0.38	-13.15
-14	35	0.39	-13.12
-14	36	0.4	-13.09
-14	37	0.41	-13.06
-14	38	0.42	-13.04
-14	39	0.43	-13.01
-14	40	0.45	-12.98
-14	41	0.46	-12.95
-14	42	0.47	-12.93
-14	43	0.48	-12.9
-14	44	0.49	-12.87
-14	45	0.5	-12.84
-14	46	0.51	-12.82
-14	47	0.52	-12.79
-14	48	0.53	-12.76
-14	49	0.55	-12.73
-14	50	0.56	-12.71
-14	51	0.57	-12.68
-14	52	0.58	-12.65
-14	53	0.59	-12.62
-14	54	0.6	-12.6
-14	55	0.61	-12.57
-14	56	0.62	-12.54
-14	57	0.63	-12.51
-14	58	0.65	-12.49
-14	59	0.66	-12.46
-14	60	0.67	-12.43
-14	61	0.68	-12.4
-14	62	0.69	-12.38
-14	63	0.7	-12.35
-14	64	0.71	-12.32
-14	65	0.72	-12.29
-14	66	0.73	-12.26
-14	67	0.75	-12.24
-14	68	0.76	-12.21
-14	69	0.77	-12.18
-14	70	0.78	-12.15
-14	71	0.79	-12.13
-14	72	0.8	-12.1
-14	73	0.81	-12.07
-14	74	0.82	-12.04
-14	75	0.84	-12.02
-14	76	0.85	-11.99
-14	77	0.86	-11.96
-14	78	0.87	-11.93
-14	79	0.88	-11.91
-14	80	0.89	-11.88
-14	81	0.9	-11.85
-14	82	0.91	-11.82
-14	83	0.92	-11.8
-14	84	0.94	-11.77
-14	85	0.95	-11.74
-14	86	0.96	-11.71
-14	87	0.97	-11.69
-14	88	0.98	-11.66
-14	89	0.99	-11.63
-14	90	1	-11.6
-14	91	1.01	-11.57
-14	92	1.03	-11.55
-14	93	1.04	-11.52
-14	94	1.05	-11.49
-14	95	1.06	-11.46
-14	96	1.07	-11.44
-14	97	1.08	-11.41
-14	98	1.09	-11.38
-14	99	1.1	-11.35
-14	100	1.11	-11.33
-13	0	0	-13.08
-13	1	0.01	-13.05
-13	2	0.02	-13.02
-13	3	0.04	-12.99
-13	4	0.05	-12.96
-13	5	0.06	-12.93
-13	6	0.07	-12.9
-13	7	0.09	-12.87
-13	8	0.1	-12.84
-13	9	0.11	-12.81
-13	10	0.12	-12.78
-13	11	0.13	-12.75
-13	12	0.15	-12.72
-13	13	0.16	-12.69
-13	14	0.17	-12.66
-13	15	0.18	-12.63
-13	16	0.2	-12.59
-13	17	0.21	-12.56
-13	18	0.22	-12.53
-13	19	0.23	-12.5
-13	20	0.24	-12.47
-13	21	0.26	-12.44
-13	22	0.27	-12.41
-13	23	0.28	-12.38
-13	24	0.29	-12.35
-13	25	0.3	-12.32
-13	26	0.32	-12.29
-13	27	0.33	-12.26
-13	28	0.34	-12.23
-13	29	0.35	-12.2
-13	30	0.37	-12.17
-13	31	0.38	-12.14
-13	32	0.39	-12.11
-13	33	0.4	-12.08
-13	34	0.41	-12.05
-13	35	0.43	-12.02
-13	36	0.44	-11.99
-13	37	0.45	-11.96
-13	38	0.46	-11.93
-13	39	0.48	-11.9
-13	40	0.49	-11.87
-13	41	0.5	-11.84
-13	42	0.51	-11.81
-13	43	0.52	-11.78
-13	44	0.54	-11.75
-13	45	0.55	-11.72
-13	46	0.56	-11.69
-13	47	0.57	-11.66
-13	48	0.59	-11.63
-13	49	0.6	-11.6
-13	50	0.61	-11.57
-13	51	0.62	-11.54
-13	52	0.63	-11.51
-13	53	0.65	-11.48
-13	54	0.66	-11.45
-13	55	0.67	-11.42
-13	56	0.68	-11.39
-13	57	0.7	-11.36
-13	58	0.71	-11.33
-13	59	0.72	-11.3
-13	60	0.73	-11.27
-13	61	0.74	-11.23
-13	62	0.76	-11.2
-13	63	0.77	-11.17
-13	64	0.78	-11.14
-13	65	0.79	-11.11
-13	66	0.81	-11.08
-13	67	0.82	-11.05
-13	68	0.83	-11.02
-13	69	0.84	-10.99
-13	70	0.85	-10.96
-13	71	0.87	-10.93
-13	72	0.88	-10.9
-13	73	0.89	-10.87
-13	74	0.9	-10.84
-13	75	0.92	-10.81
-13	76	0.93	-10.78
-13	77	0.94	-10.75
-13	78	0.95	-10.72
-13	79	0.96	-10.69
-13	80	0.98	-10.66
-13	81	0.99	-10.63
-13	82	1	-10.6
-13	83	1.01	-10.57
-13	84	1.03	-10.54
-13	85	1.04	-10.51
-13	86	1.05	-10.48
-13	87	1.06	-10.45
-13	88	1.07	-10.42
-13	89	1.09	-10.39
-13	90	1.1	-10.36
-13	91	1.11	-10.33
-13	92	1.12	-10.3
-13	93	1.14	-10.27
-13	94	1.15	-10.24
-13	95	1.16	-10.21
-13	96	1.17	-10.18
-13	97	1.18	-10.14
-13	98	1.2	-10.11
-13	99	1.21	-10.08
-13	100	1.22	-10.05
-12	0	0	-12.07
-12	1	0.01	-12.04
-12	2	0.03	-12.01
-12	3	0.04	-11.97
-12	4	0.05	-11.94
-12	5	0.07	-11.91
-12	6	0.08	-11.87
-12	7	0.09	-11.84
-12	8	0.11	-11.81
-12	9	0.12	-11.77
-12	10	0.13	-11.74
-12	11	0.15	-11.71
-12	12	0.16	-11.68
-12	13	0.17	-11.64
-12	14	0.19	-11.61
-12	15	0.2	-11.58
-12	16	0.21	-11.54
-12	17	0.23	-11.51
-12	18	0.24	-11.48
-12	19	0.25	-11.44
-12	20	0.27	-11.41
-12	21	0.28	-11.38
-12	22	0.29	-11.34
-12	23	0.31	-11.31
-12	24	0.32	-11.28
-12	25	0.33	-11.24
-12	26	0.35	-11.21
-12	27	0.36	-11.18
-12	28	0.37	-11.15
-12	29	0.39	-11.11
-12	30	0.4	-11.08
-12	31	0.41	-11.05
-12	32	0.43	-11.01
-12	33	0.44	-10.98
-12	34	0.45	-10.95
-12	35	0.47	-10.91
-12	36	0.48	-10.88
-12	37	0.49	-10.85
-12	38	0.51	-10.81
-12	39	0.52	-10.78
-12	40	0.53	-10.75
-12	41	0.55	-10.72
-12	42	0.56	-10.68
-12	43	0.57	-10.65
-12	44	0.59	-10.62
-12	45	0.6	-10.58
-12	46	0.61	-10.55
-12	47	0.63	-10.52
-12	48	0.64	-10.48
-12	49	0.65	-10.45
-12	50	0.67	-10.42
-12	51	0.68	-10.38
-12	52	0.69	-10.35
-12	53	0.71	-10.32
-12	54	0.72	-10.28
-12	55	0.73	-10.25
-12	56	0.75	-10.22
-12	57	0.76	-10.19
-12	58	0.77	-10.15
-12	59	0.79	-10.12
-12	60	0.8	-10.09
-12	61	0.81	-10.05
-12	62	0.83	-10.02
-12	63	0.84	-9.99
-12	64	0.85	-9.95
-12	65	0.87	-9.92
-12	66	0.88	-9.89
-12	67	0.9	-9.85
-12	68	0.91	-9.82
-12	69	0.92	-9.79
-12	70	0.94	-9.75
-12	71	0.95	-9.72
-12	72	0.96	-9.69
-12	73	0.98	-9.65
-12	74	0.99	-9.62
-12	75	1	-9.59
-12	76	1.02	-9.56
-12	77	1.03	-9.52
-12	78	1.04	-9.49
-12	79	1.06	-9.46
-12	80	1.07	-9.42
-12	81	1.08	-9.39
-12	82	1.1	-9.36
-12	83	1.11	-9.32
-12	84	1.12	-9.29
-12	85	1.14	-9.26
-12	86	1.15	-9.22
-12	87	1.16	-9.19
-12	88	1.18	-9.16
-12	89	1.19	-9.12
-12	90	1.2	-9.09
-12	91	1.22	-9.06
-12	92	1.23	-9.02
-12	93	1.24	-8.99
-12	94	1.26	-8.96
-12	95	1.27	-8.92
-12	96	1.28	-8.89
-12	97	1.3	-8.86
-12	98	1.31	-8.82
-12	99	1.32	-8.79
-12	100	1.34	-8.76
-11	0	0	-11.07
-11	1	0.01	-11.03
-11	2	0.03	-10.99
-11	3	0.04	-10.96
-11	4	0.06	-10.92
-11	5	0.07	-10.88
-11	6	0.09	-10.85
-11	7	0.1	-10.81
-11	8	0.12	-10.78
-11	9	0.13	-10.74
-11	10	0.15	-10.7
-11	11	0.16	-10.67
-11	12	0.18	-10.63
-11	13	0.19	-10.6
-11	14	0.2	-10.56
-11	15	0.22	-10.52
-11	16	0.23	-10.49
-11	17	0.25	-10.45
-11	18	0.26	-10.41
-11	19	0.28	-10.38
-11	20	0.29	-10.34
-11	21	0.31	-10.31
-11	22	0.32	-10.27
-11	23	0.34	-10.23
-11	24	0.35	-10.2
-11	25	0.37	-10.16
-11	26	0.38	-10.12
-11	27	0.39	-10.09
-11	28	0.41	-10.05
-11	29	0.42	-10.02
-11	30	0.44	-9.98
-11	31	0.45	-9.94
-11	32	0.47	-9.91
-11	33	0.48	-9.87
-11	34	0.5	-9.83
-11	35	0.51	-9.8
-11	36	0.53	-9.76
-11	37	0.54	-9.73
-11	38	0.56	-9.69
-11	39	0.57	-9.65
-11	40	0.58	-9.62
-11	41	0.6	-9.58
-11	42	0.61	-9.54
-11	43	0.63	-9.51
-11	44	0.64	-9.47
-11	45	0.66	-9.44
-11	46	0.67	-9.4
-11	47	0.69	-9.36
-11	48	0.7	-9.33
-11	49	0.72	-9.29
-11	50	0.73	-9.25
-11	51	0.75	-9.22
-11	52	0.76	-9.18
-11	53	0.77	-9.15
-11	54	0.79	-9.11
-11	55	0.8	-9.07
-11	56	0.82	-9.04
-11	57	0.83	-9
-11	58	0.85	-8.96
-11	59	0.86	-8.93
-11	60	0.88	-8.89
-11	61	0.89	-8.85
-11	62	0.91	-8.82
-11	63	0.92	-8.78
-11	64	0.94	-8.75
-11	65	0.95	-8.71
-11	66	0.96	-8.67
-11	67	0.98	-8.64
-11	68	0.99	-8.6
-11	69	1.01	-8.56
-11	70	1.02	-8.53
-11	71	1.04	-8.49
-11	72	1.05	-8.46
-11	73	1.07	-8.42
-11	74	1.08	-8.38
-11	75	1.1	-8.35
-11	76	1.11	-8.31
-11	77	1.13	-8.27
-11	78	1.14	-8.24
-11	79	1.15	-8.2
-11	80	1.17	-8.16
-11	81	1.18	-8.13
-11	82	1.2	-8.09
-11	83	1.21	-8.06
-11	84	1.23	-8.02
-11	85	1.24	-7.98
-11	86	1.26	-7.95
-11	87	1.27	-7.91
-11	88	1.29	-7.87
-11	89	1.3	-7.84
-11	90	1.32	-7.8
-11	91	1.33	-7.76
-11	92	1.35	-7.73
-11	93	1.36	-7.69
-11	94	1.37	-7.66
-11	95	1.39	-7.62
-11	96	1.4	-7.58
-11	97	1.42	-7.55
-11	98	1.43	-7.51
-11	99	1.45	-7.47
-11	100	1.46	-7.44
-10	0	0	-10.06
-10	1	0.02	-10.02
-10	2	0.03	-9.98
-10	3	0.05	-9.94
-10	4	0.06	-9.9
-10	5	0.08	-9.86
-10	6	0.1	-9.82
-10	7	0.11	-9.78
-10	8	0.13	-9.74
-10	9	0.14	-9.7
-10	10	0.16	-9.66
-10	11	0.18	-9.62
-10	12	0.19	-9.58
-10	13	0.21	-9.55
-10	14	0.22	-9.51
-10	15	0.24	-9.47
-10	16	0.26	-9.43
-10	17	0.27	-9.39
-10	18	0.29	-9.35
-10	19	0.3	-9.31
-10	20	0.32	-9.27
-10	21	0.34	-9.23
-10	22	0.35	-9.19
-10	23	0.37	-9.15
-10	24	0.38	-9.11
-10	25	0.4	-9.07
-10	26	0.42	-9.03
-10	27	0.43	-8.99
-10	28	0.45	-8.95
-10	29	0.46	-8.91
-10	30	0.48	-8.87
-10	31	0.49	-8.83
-10	32	0.51	-8.79
-10	33	0.53	-8.75
-10	34	0.54	-8.71
-10	35	0.56	-8.67
-10	36	0.57	-8.63
-10	37	0.59	-8.59
-10	38	0.61	-8.55
-10	39	0.62	-8.51
-10	40	0.64	-8.47
-10	41	0.65	-8.43
-10	42	0.67	-8.39
-10	43	0.69	-8.36
-10	44	0.7	-8.32
